Task_name,gradient1,gradient2,gradient3,gradient4,gradient5,Id_number
EasyMath,-0.0165695193192382,0.1399621476393272,0.0753328769708567,-0.0655079241287655,-0.0554988911803381,subject081
FingerTap,-0.0864633049583404,-0.2046641417632878,0.2219029792460385,0.0203064483628525,0.1580062955736149,subject081
FingerTap,-0.0864633049583404,-0.2046641417632878,0.2219029792460385,0.0203064483628525,0.1580062955736149,subject081
FingerTap,-0.0864633049583404,-0.2046641417632878,0.2219029792460385,0.0203064483628525,0.1580062955736149,subject081
Friend,-0.0318974148098896,-0.253011688124637,-0.0850103519848842,0.1458189629522596,0.0970200601437848,subject081
Friend,-0.0318974148098896,-0.253011688124637,-0.0850103519848842,0.1458189629522596,0.0970200601437848,subject081
Friend,-0.0318974148098896,-0.253011688124637,-0.0850103519848842,0.1458189629522596,0.0970200601437848,subject081
GoNoGo,-0.1325201290222482,0.2312690631296697,0.0618294065503523,-0.1418452309037309,-0.1244534481524268,subject081
GoNoGo,-0.1325201290222482,0.2312690631296697,0.0618294065503523,-0.1418452309037309,-0.1244534481524268,subject081
GoNoGo,-0.1325201290222482,0.2312690631296697,0.0618294065503523,-0.1418452309037309,-0.1244534481524268,subject081
HardMath,-0.1120585429630772,0.3047062365647703,0.3645772644009563,0.0166297750090818,-0.2343188620094058,subject081
HardMath,-0.1120585429630772,0.3047062365647703,0.3645772644009563,0.0166297750090818,-0.2343188620094058,subject081
HardMath,-0.1120585429630772,0.3047062365647703,0.3645772644009563,0.0166297750090818,-0.2343188620094058,subject081
Memory,-0.0848253154135041,-0.3111010261720365,-0.1999531699475979,0.2411639336259921,0.1259612008080794,subject081
Memory,-0.0848253154135041,-0.3111010261720365,-0.1999531699475979,0.2411639336259921,0.1259612008080794,subject081
Memory,-0.0848253154135041,-0.3111010261720365,-0.1999531699475979,0.2411639336259921,0.1259612008080794,subject081
Read,-0.1390077137601401,-0.1138183325094312,-0.2209729673108464,0.0926467315522668,0.0115586945225967,subject081
Read,-0.1390077137601401,-0.1138183325094312,-0.2209729673108464,0.0926467315522668,0.0115586945225967,subject081
Read,-0.1390077137601401,-0.1138183325094312,-0.2209729673108464,0.0926467315522668,0.0115586945225967,subject081
SciFi,-0.1110180568082599,-0.0163731102199373,-0.2915464004993333,0.0393374552989743,0.1145700284224864,subject081
SciFi,-0.1110180568082599,-0.0163731102199373,-0.2915464004993333,0.0393374552989743,0.1145700284224864,subject081
You,-0.1133012580183836,-0.2902142186390489,-0.0985796694113494,0.1827774141649632,0.0850674099863809,subject081
You,-0.1133012580183836,-0.2902142186390489,-0.0985796694113494,0.1827774141649632,0.0850674099863809,subject081
You,-0.1133012580183836,-0.2902142186390489,-0.0985796694113494,0.1827774141649632,0.0850674099863809,subject081
0B,-0.0191968485146865,-0.2245593729315629,0.10748974320237,-0.0121027577819289,0.098065900655525,subject082
0B,-0.0191968485146865,-0.2245593729315629,0.10748974320237,-0.0121027577819289,0.098065900655525,subject082
0B,-0.0191968485146865,-0.2245593729315629,0.10748974320237,-0.0121027577819289,0.098065900655525,subject082
1B,-0.0669458092211422,0.0075635121290475,0.3629390033747605,-0.0315362594025028,-0.0104363804057094,subject082
1B,-0.0669458092211422,0.0075635121290475,0.3629390033747605,-0.0315362594025028,-0.0104363804057094,subject082
1B,-0.0669458092211422,0.0075635121290475,0.3629390033747605,-0.0315362594025028,-0.0104363804057094,subject082
2B-Face,0.0126470328705997,0.2102262860269249,0.3305870694544575,-0.0820721562000364,-0.1643082142262718,subject082
2B-Face,0.0126470328705997,0.2102262860269249,0.3305870694544575,-0.0820721562000364,-0.1643082142262718,subject082
2B-Scene,-0.0212426303873247,0.2617486059241204,0.2900450371668737,-0.0561829917998489,-0.1914941571263383,subject082
2B-Scene,-0.0212426303873247,0.2617486059241204,0.2900450371668737,-0.0561829917998489,-0.1914941571263383,subject082
Documentary,0.0132515115196386,-0.0232684905153721,-0.3588871282804898,-0.0229718394839797,0.2364960017303632,subject082
Documentary,0.0132515115196386,-0.0232684905153721,-0.3588871282804898,-0.0229718394839797,0.2364960017303632,subject082
EasyMath,-0.0165695193192382,0.1399621476393272,0.0753328769708567,-0.0655079241287655,-0.0554988911803381,subject082
EasyMath,-0.0165695193192382,0.1399621476393272,0.0753328769708567,-0.0655079241287655,-0.0554988911803381,subject082
EasyMath,-0.0165695193192382,0.1399621476393272,0.0753328769708567,-0.0655079241287655,-0.0554988911803381,subject082
FingerTap,-0.0864633049583404,-0.2046641417632878,0.2219029792460385,0.0203064483628525,0.1580062955736149,subject082
FingerTap,-0.0864633049583404,-0.2046641417632878,0.2219029792460385,0.0203064483628525,0.1580062955736149,subject082
FingerTap,-0.0864633049583404,-0.2046641417632878,0.2219029792460385,0.0203064483628525,0.1580062955736149,subject082
Friend,-0.0318974148098896,-0.253011688124637,-0.0850103519848842,0.1458189629522596,0.0970200601437848,subject082
Friend,-0.0318974148098896,-0.253011688124637,-0.0850103519848842,0.1458189629522596,0.0970200601437848,subject082
Friend,-0.0318974148098896,-0.253011688124637,-0.0850103519848842,0.1458189629522596,0.0970200601437848,subject082
GoNoGo,-0.1325201290222482,0.2312690631296697,0.0618294065503523,-0.1418452309037309,-0.1244534481524268,subject082
GoNoGo,-0.1325201290222482,0.2312690631296697,0.0618294065503523,-0.1418452309037309,-0.1244534481524268,subject082
GoNoGo,-0.1325201290222482,0.2312690631296697,0.0618294065503523,-0.1418452309037309,-0.1244534481524268,subject082
HardMath,-0.1120585429630772,0.3047062365647703,0.3645772644009563,0.0166297750090818,-0.2343188620094058,subject082
HardMath,-0.1120585429630772,0.3047062365647703,0.3645772644009563,0.0166297750090818,-0.2343188620094058,subject082
HardMath,-0.1120585429630772,0.3047062365647703,0.3645772644009563,0.0166297750090818,-0.2343188620094058,subject082
Memory,-0.0848253154135041,-0.3111010261720365,-0.1999531699475979,0.2411639336259921,0.1259612008080794,subject082
Memory,-0.0848253154135041,-0.3111010261720365,-0.1999531699475979,0.2411639336259921,0.1259612008080794,subject082
Memory,-0.0848253154135041,-0.3111010261720365,-0.1999531699475979,0.2411639336259921,0.1259612008080794,subject082
Read,-0.1390077137601401,-0.1138183325094312,-0.2209729673108464,0.0926467315522668,0.0115586945225967,subject082
Read,-0.1390077137601401,-0.1138183325094312,-0.2209729673108464,0.0926467315522668,0.0115586945225967,subject082
Read,-0.1390077137601401,-0.1138183325094312,-0.2209729673108464,0.0926467315522668,0.0115586945225967,subject082
SciFi,-0.1110180568082599,-0.0163731102199373,-0.2915464004993333,0.0393374552989743,0.1145700284224864,subject082
SciFi,-0.1110180568082599,-0.0163731102199373,-0.2915464004993333,0.0393374552989743,0.1145700284224864,subject082
You,-0.1133012580183836,-0.2902142186390489,-0.0985796694113494,0.1827774141649632,0.0850674099863809,subject082
You,-0.1133012580183836,-0.2902142186390489,-0.0985796694113494,0.1827774141649632,0.0850674099863809,subject082
You,-0.1133012580183836,-0.2902142186390489,-0.0985796694113494,0.1827774141649632,0.0850674099863809,subject082
0B,-0.0191968485146865,-0.2245593729315629,0.10748974320237,-0.0121027577819289,0.098065900655525,subject083
0B,-0.0191968485146865,-0.2245593729315629,0.10748974320237,-0.0121027577819289,0.098065900655525,subject083
0B,-0.0191968485146865,-0.2245593729315629,0.10748974320237,-0.0121027577819289,0.098065900655525,subject083
1B,-0.0669458092211422,0.0075635121290475,0.3629390033747605,-0.0315362594025028,-0.0104363804057094,subject083
1B,-0.0669458092211422,0.0075635121290475,0.3629390033747605,-0.0315362594025028,-0.0104363804057094,subject083
1B,-0.0669458092211422,0.0075635121290475,0.3629390033747605,-0.0315362594025028,-0.0104363804057094,subject083
2B-Face,0.0126470328705997,0.2102262860269249,0.3305870694544575,-0.0820721562000364,-0.1643082142262718,subject083
2B-Face,0.0126470328705997,0.2102262860269249,0.3305870694544575,-0.0820721562000364,-0.1643082142262718,subject083
2B-Scene,-0.0212426303873247,0.2617486059241204,0.2900450371668737,-0.0561829917998489,-0.1914941571263383,subject083
2B-Scene,-0.0212426303873247,0.2617486059241204,0.2900450371668737,-0.0561829917998489,-0.1914941571263383,subject083
Documentary,0.0132515115196386,-0.0232684905153721,-0.3588871282804898,-0.0229718394839797,0.2364960017303632,subject083
Documentary,0.0132515115196386,-0.0232684905153721,-0.3588871282804898,-0.0229718394839797,0.2364960017303632,subject083
EasyMath,-0.0165695193192382,0.1399621476393272,0.0753328769708567,-0.0655079241287655,-0.0554988911803381,subject083
EasyMath,-0.0165695193192382,0.1399621476393272,0.0753328769708567,-0.0655079241287655,-0.0554988911803381,subject083
EasyMath,-0.0165695193192382,0.1399621476393272,0.0753328769708567,-0.0655079241287655,-0.0554988911803381,subject083
FingerTap,-0.0864633049583404,-0.2046641417632878,0.2219029792460385,0.0203064483628525,0.1580062955736149,subject083
FingerTap,-0.0864633049583404,-0.2046641417632878,0.2219029792460385,0.0203064483628525,0.1580062955736149,subject083
FingerTap,-0.0864633049583404,-0.2046641417632878,0.2219029792460385,0.0203064483628525,0.1580062955736149,subject083
Friend,-0.0318974148098896,-0.253011688124637,-0.0850103519848842,0.1458189629522596,0.0970200601437848,subject083
Friend,-0.0318974148098896,-0.253011688124637,-0.0850103519848842,0.1458189629522596,0.0970200601437848,subject083
Friend,-0.0318974148098896,-0.253011688124637,-0.0850103519848842,0.1458189629522596,0.0970200601437848,subject083
GoNoGo,-0.1325201290222482,0.2312690631296697,0.0618294065503523,-0.1418452309037309,-0.1244534481524268,subject083
GoNoGo,-0.1325201290222482,0.2312690631296697,0.0618294065503523,-0.1418452309037309,-0.1244534481524268,subject083
GoNoGo,-0.1325201290222482,0.2312690631296697,0.0618294065503523,-0.1418452309037309,-0.1244534481524268,subject083
HardMath,-0.1120585429630772,0.3047062365647703,0.3645772644009563,0.0166297750090818,-0.2343188620094058,subject083
HardMath,-0.1120585429630772,0.3047062365647703,0.3645772644009563,0.0166297750090818,-0.2343188620094058,subject083
HardMath,-0.1120585429630772,0.3047062365647703,0.3645772644009563,0.0166297750090818,-0.2343188620094058,subject083
Memory,-0.0848253154135041,-0.3111010261720365,-0.1999531699475979,0.2411639336259921,0.1259612008080794,subject083
Memory,-0.0848253154135041,-0.3111010261720365,-0.1999531699475979,0.2411639336259921,0.1259612008080794,subject083
Memory,-0.0848253154135041,-0.3111010261720365,-0.1999531699475979,0.2411639336259921,0.1259612008080794,subject083
Read,-0.1390077137601401,-0.1138183325094312,-0.2209729673108464,0.0926467315522668,0.0115586945225967,subject083
Read,-0.1390077137601401,-0.1138183325094312,-0.2209729673108464,0.0926467315522668,0.0115586945225967,subject083
Read,-0.1390077137601401,-0.1138183325094312,-0.2209729673108464,0.0926467315522668,0.0115586945225967,subject083
SciFi,-0.1110180568082599,-0.0163731102199373,-0.2915464004993333,0.0393374552989743,0.1145700284224864,subject083
SciFi,-0.1110180568082599,-0.0163731102199373,-0.2915464004993333,0.0393374552989743,0.1145700284224864,subject083
You,-0.1133012580183836,-0.2902142186390489,-0.0985796694113494,0.1827774141649632,0.0850674099863809,subject083
You,-0.1133012580183836,-0.2902142186390489,-0.0985796694113494,0.1827774141649632,0.0850674099863809,subject083
You,-0.1133012580183836,-0.2902142186390489,-0.0985796694113494,0.1827774141649632,0.0850674099863809,subject083
0B,-0.0191968485146865,-0.2245593729315629,0.10748974320237,-0.0121027577819289,0.098065900655525,subject084
0B,-0.0191968485146865,-0.2245593729315629,0.10748974320237,-0.0121027577819289,0.098065900655525,subject084
0B,-0.0191968485146865,-0.2245593729315629,0.10748974320237,-0.0121027577819289,0.098065900655525,subject084
1B,-0.0669458092211422,0.0075635121290475,0.3629390033747605,-0.0315362594025028,-0.0104363804057094,subject084
1B,-0.0669458092211422,0.0075635121290475,0.3629390033747605,-0.0315362594025028,-0.0104363804057094,subject084
1B,-0.0669458092211422,0.0075635121290475,0.3629390033747605,-0.0315362594025028,-0.0104363804057094,subject084
2B-Face,0.0126470328705997,0.2102262860269249,0.3305870694544575,-0.0820721562000364,-0.1643082142262718,subject084
2B-Face,0.0126470328705997,0.2102262860269249,0.3305870694544575,-0.0820721562000364,-0.1643082142262718,subject084
2B-Scene,-0.0212426303873247,0.2617486059241204,0.2900450371668737,-0.0561829917998489,-0.1914941571263383,subject084
2B-Scene,-0.0212426303873247,0.2617486059241204,0.2900450371668737,-0.0561829917998489,-0.1914941571263383,subject084
Documentary,0.0132515115196386,-0.0232684905153721,-0.3588871282804898,-0.0229718394839797,0.2364960017303632,subject084
Documentary,0.0132515115196386,-0.0232684905153721,-0.3588871282804898,-0.0229718394839797,0.2364960017303632,subject084
EasyMath,-0.0165695193192382,0.1399621476393272,0.0753328769708567,-0.0655079241287655,-0.0554988911803381,subject084
EasyMath,-0.0165695193192382,0.1399621476393272,0.0753328769708567,-0.0655079241287655,-0.0554988911803381,subject084
EasyMath,-0.0165695193192382,0.1399621476393272,0.0753328769708567,-0.0655079241287655,-0.0554988911803381,subject084
FingerTap,-0.0864633049583404,-0.2046641417632878,0.2219029792460385,0.0203064483628525,0.1580062955736149,subject084
FingerTap,-0.0864633049583404,-0.2046641417632878,0.2219029792460385,0.0203064483628525,0.1580062955736149,subject084
FingerTap,-0.0864633049583404,-0.2046641417632878,0.2219029792460385,0.0203064483628525,0.1580062955736149,subject084
Friend,-0.0318974148098896,-0.253011688124637,-0.0850103519848842,0.1458189629522596,0.0970200601437848,subject084
Friend,-0.0318974148098896,-0.253011688124637,-0.0850103519848842,0.1458189629522596,0.0970200601437848,subject084
Friend,-0.0318974148098896,-0.253011688124637,-0.0850103519848842,0.1458189629522596,0.0970200601437848,subject084
GoNoGo,-0.1325201290222482,0.2312690631296697,0.0618294065503523,-0.1418452309037309,-0.1244534481524268,subject084
GoNoGo,-0.1325201290222482,0.2312690631296697,0.0618294065503523,-0.1418452309037309,-0.1244534481524268,subject084
GoNoGo,-0.1325201290222482,0.2312690631296697,0.0618294065503523,-0.1418452309037309,-0.1244534481524268,subject084
HardMath,-0.1120585429630772,0.3047062365647703,0.3645772644009563,0.0166297750090818,-0.2343188620094058,subject084
HardMath,-0.1120585429630772,0.3047062365647703,0.3645772644009563,0.0166297750090818,-0.2343188620094058,subject084
HardMath,-0.1120585429630772,0.3047062365647703,0.3645772644009563,0.0166297750090818,-0.2343188620094058,subject084
Memory,-0.0848253154135041,-0.3111010261720365,-0.1999531699475979,0.2411639336259921,0.1259612008080794,subject084
Memory,-0.0848253154135041,-0.3111010261720365,-0.1999531699475979,0.2411639336259921,0.1259612008080794,subject084
Memory,-0.0848253154135041,-0.3111010261720365,-0.1999531699475979,0.2411639336259921,0.1259612008080794,subject084
Read,-0.1390077137601401,-0.1138183325094312,-0.2209729673108464,0.0926467315522668,0.0115586945225967,subject084
Read,-0.1390077137601401,-0.1138183325094312,-0.2209729673108464,0.0926467315522668,0.0115586945225967,subject084
Read,-0.1390077137601401,-0.1138183325094312,-0.2209729673108464,0.0926467315522668,0.0115586945225967,subject084
SciFi,-0.1110180568082599,-0.0163731102199373,-0.2915464004993333,0.0393374552989743,0.1145700284224864,subject084
SciFi,-0.1110180568082599,-0.0163731102199373,-0.2915464004993333,0.0393374552989743,0.1145700284224864,subject084
You,-0.1133012580183836,-0.2902142186390489,-0.0985796694113494,0.1827774141649632,0.0850674099863809,subject084
You,-0.1133012580183836,-0.2902142186390489,-0.0985796694113494,0.1827774141649632,0.0850674099863809,subject084
You,-0.1133012580183836,-0.2902142186390489,-0.0985796694113494,0.1827774141649632,0.0850674099863809,subject084
0B,-0.0191968485146865,-0.2245593729315629,0.10748974320237,-0.0121027577819289,0.098065900655525,subject085
0B,-0.0191968485146865,-0.2245593729315629,0.10748974320237,-0.0121027577819289,0.098065900655525,subject085
0B,-0.0191968485146865,-0.2245593729315629,0.10748974320237,-0.0121027577819289,0.098065900655525,subject085
1B,-0.0669458092211422,0.0075635121290475,0.3629390033747605,-0.0315362594025028,-0.0104363804057094,subject085
1B,-0.0669458092211422,0.0075635121290475,0.3629390033747605,-0.0315362594025028,-0.0104363804057094,subject085
1B,-0.0669458092211422,0.0075635121290475,0.3629390033747605,-0.0315362594025028,-0.0104363804057094,subject085
2B-Face,0.0126470328705997,0.2102262860269249,0.3305870694544575,-0.0820721562000364,-0.1643082142262718,subject085
2B-Face,0.0126470328705997,0.2102262860269249,0.3305870694544575,-0.0820721562000364,-0.1643082142262718,subject085
2B-Scene,-0.0212426303873247,0.2617486059241204,0.2900450371668737,-0.0561829917998489,-0.1914941571263383,subject085
2B-Scene,-0.0212426303873247,0.2617486059241204,0.2900450371668737,-0.0561829917998489,-0.1914941571263383,subject085
Documentary,0.0132515115196386,-0.0232684905153721,-0.3588871282804898,-0.0229718394839797,0.2364960017303632,subject085
Documentary,0.0132515115196386,-0.0232684905153721,-0.3588871282804898,-0.0229718394839797,0.2364960017303632,subject085
EasyMath,-0.0165695193192382,0.1399621476393272,0.0753328769708567,-0.0655079241287655,-0.0554988911803381,subject085
EasyMath,-0.0165695193192382,0.1399621476393272,0.0753328769708567,-0.0655079241287655,-0.0554988911803381,subject085
EasyMath,-0.0165695193192382,0.1399621476393272,0.0753328769708567,-0.0655079241287655,-0.0554988911803381,subject085
FingerTap,-0.0864633049583404,-0.2046641417632878,0.2219029792460385,0.0203064483628525,0.1580062955736149,subject085
FingerTap,-0.0864633049583404,-0.2046641417632878,0.2219029792460385,0.0203064483628525,0.1580062955736149,subject085
FingerTap,-0.0864633049583404,-0.2046641417632878,0.2219029792460385,0.0203064483628525,0.1580062955736149,subject085
Friend,-0.0318974148098896,-0.253011688124637,-0.0850103519848842,0.1458189629522596,0.0970200601437848,subject085
Friend,-0.0318974148098896,-0.253011688124637,-0.0850103519848842,0.1458189629522596,0.0970200601437848,subject085
Friend,-0.0318974148098896,-0.253011688124637,-0.0850103519848842,0.1458189629522596,0.0970200601437848,subject085
GoNoGo,-0.1325201290222482,0.2312690631296697,0.0618294065503523,-0.1418452309037309,-0.1244534481524268,subject085
GoNoGo,-0.1325201290222482,0.2312690631296697,0.0618294065503523,-0.1418452309037309,-0.1244534481524268,subject085
GoNoGo,-0.1325201290222482,0.2312690631296697,0.0618294065503523,-0.1418452309037309,-0.1244534481524268,subject085
HardMath,-0.1120585429630772,0.3047062365647703,0.3645772644009563,0.0166297750090818,-0.2343188620094058,subject085
HardMath,-0.1120585429630772,0.3047062365647703,0.3645772644009563,0.0166297750090818,-0.2343188620094058,subject085
HardMath,-0.1120585429630772,0.3047062365647703,0.3645772644009563,0.0166297750090818,-0.2343188620094058,subject085
Memory,-0.0848253154135041,-0.3111010261720365,-0.1999531699475979,0.2411639336259921,0.1259612008080794,subject085
Memory,-0.0848253154135041,-0.3111010261720365,-0.1999531699475979,0.2411639336259921,0.1259612008080794,subject085
Memory,-0.0848253154135041,-0.3111010261720365,-0.1999531699475979,0.2411639336259921,0.1259612008080794,subject085
Read,-0.1390077137601401,-0.1138183325094312,-0.2209729673108464,0.0926467315522668,0.0115586945225967,subject085
Read,-0.1390077137601401,-0.1138183325094312,-0.2209729673108464,0.0926467315522668,0.0115586945225967,subject085
Read,-0.1390077137601401,-0.1138183325094312,-0.2209729673108464,0.0926467315522668,0.0115586945225967,subject085
SciFi,-0.1110180568082599,-0.0163731102199373,-0.2915464004993333,0.0393374552989743,0.1145700284224864,subject085
SciFi,-0.1110180568082599,-0.0163731102199373,-0.2915464004993333,0.0393374552989743,0.1145700284224864,subject085
You,-0.1133012580183836,-0.2902142186390489,-0.0985796694113494,0.1827774141649632,0.0850674099863809,subject085
You,-0.1133012580183836,-0.2902142186390489,-0.0985796694113494,0.1827774141649632,0.0850674099863809,subject085
You,-0.1133012580183836,-0.2902142186390489,-0.0985796694113494,0.1827774141649632,0.0850674099863809,subject085
0B,-0.0191968485146865,-0.2245593729315629,0.10748974320237,-0.0121027577819289,0.098065900655525,subject086
0B,-0.0191968485146865,-0.2245593729315629,0.10748974320237,-0.0121027577819289,0.098065900655525,subject086
0B,-0.0191968485146865,-0.2245593729315629,0.10748974320237,-0.0121027577819289,0.098065900655525,subject086
1B,-0.0669458092211422,0.0075635121290475,0.3629390033747605,-0.0315362594025028,-0.0104363804057094,subject086
1B,-0.0669458092211422,0.0075635121290475,0.3629390033747605,-0.0315362594025028,-0.0104363804057094,subject086
1B,-0.0669458092211422,0.0075635121290475,0.3629390033747605,-0.0315362594025028,-0.0104363804057094,subject086
2B-Face,0.0126470328705997,0.2102262860269249,0.3305870694544575,-0.0820721562000364,-0.1643082142262718,subject086
2B-Face,0.0126470328705997,0.2102262860269249,0.3305870694544575,-0.0820721562000364,-0.1643082142262718,subject086
2B-Scene,-0.0212426303873247,0.2617486059241204,0.2900450371668737,-0.0561829917998489,-0.1914941571263383,subject086
2B-Scene,-0.0212426303873247,0.2617486059241204,0.2900450371668737,-0.0561829917998489,-0.1914941571263383,subject086
Documentary,0.0132515115196386,-0.0232684905153721,-0.3588871282804898,-0.0229718394839797,0.2364960017303632,subject086
Documentary,0.0132515115196386,-0.0232684905153721,-0.3588871282804898,-0.0229718394839797,0.2364960017303632,subject086
EasyMath,-0.0165695193192382,0.1399621476393272,0.0753328769708567,-0.0655079241287655,-0.0554988911803381,subject086
EasyMath,-0.0165695193192382,0.1399621476393272,0.0753328769708567,-0.0655079241287655,-0.0554988911803381,subject086
EasyMath,-0.0165695193192382,0.1399621476393272,0.0753328769708567,-0.0655079241287655,-0.0554988911803381,subject086
FingerTap,-0.0864633049583404,-0.2046641417632878,0.2219029792460385,0.0203064483628525,0.1580062955736149,subject086
FingerTap,-0.0864633049583404,-0.2046641417632878,0.2219029792460385,0.0203064483628525,0.1580062955736149,subject086
FingerTap,-0.0864633049583404,-0.2046641417632878,0.2219029792460385,0.0203064483628525,0.1580062955736149,subject086
Friend,-0.0318974148098896,-0.253011688124637,-0.0850103519848842,0.1458189629522596,0.0970200601437848,subject086
Friend,-0.0318974148098896,-0.253011688124637,-0.0850103519848842,0.1458189629522596,0.0970200601437848,subject086
Friend,-0.0318974148098896,-0.253011688124637,-0.0850103519848842,0.1458189629522596,0.0970200601437848,subject086
GoNoGo,-0.1325201290222482,0.2312690631296697,0.0618294065503523,-0.1418452309037309,-0.1244534481524268,subject086
GoNoGo,-0.1325201290222482,0.2312690631296697,0.0618294065503523,-0.1418452309037309,-0.1244534481524268,subject086
GoNoGo,-0.1325201290222482,0.2312690631296697,0.0618294065503523,-0.1418452309037309,-0.1244534481524268,subject086
HardMath,-0.1120585429630772,0.3047062365647703,0.3645772644009563,0.0166297750090818,-0.2343188620094058,subject086
HardMath,-0.1120585429630772,0.3047062365647703,0.3645772644009563,0.0166297750090818,-0.2343188620094058,subject086
HardMath,-0.1120585429630772,0.3047062365647703,0.3645772644009563,0.0166297750090818,-0.2343188620094058,subject086
Memory,-0.0848253154135041,-0.3111010261720365,-0.1999531699475979,0.2411639336259921,0.1259612008080794,subject086
Memory,-0.0848253154135041,-0.3111010261720365,-0.1999531699475979,0.2411639336259921,0.1259612008080794,subject086
Memory,-0.0848253154135041,-0.3111010261720365,-0.1999531699475979,0.2411639336259921,0.1259612008080794,subject086
Read,-0.1390077137601401,-0.1138183325094312,-0.2209729673108464,0.0926467315522668,0.0115586945225967,subject086
Read,-0.1390077137601401,-0.1138183325094312,-0.2209729673108464,0.0926467315522668,0.0115586945225967,subject086
Read,-0.1390077137601401,-0.1138183325094312,-0.2209729673108464,0.0926467315522668,0.0115586945225967,subject086
SciFi,-0.1110180568082599,-0.0163731102199373,-0.2915464004993333,0.0393374552989743,0.1145700284224864,subject086
SciFi,-0.1110180568082599,-0.0163731102199373,-0.2915464004993333,0.0393374552989743,0.1145700284224864,subject086
You,-0.1133012580183836,-0.2902142186390489,-0.0985796694113494,0.1827774141649632,0.0850674099863809,subject086
You,-0.1133012580183836,-0.2902142186390489,-0.0985796694113494,0.1827774141649632,0.0850674099863809,subject086
You,-0.1133012580183836,-0.2902142186390489,-0.0985796694113494,0.1827774141649632,0.0850674099863809,subject086
0B,-0.0191968485146865,-0.2245593729315629,0.10748974320237,-0.0121027577819289,0.098065900655525,subject087
0B,-0.0191968485146865,-0.2245593729315629,0.10748974320237,-0.0121027577819289,0.098065900655525,subject087
0B,-0.0191968485146865,-0.2245593729315629,0.10748974320237,-0.0121027577819289,0.098065900655525,subject087
1B,-0.0669458092211422,0.0075635121290475,0.3629390033747605,-0.0315362594025028,-0.0104363804057094,subject087
1B,-0.0669458092211422,0.0075635121290475,0.3629390033747605,-0.0315362594025028,-0.0104363804057094,subject087
1B,-0.0669458092211422,0.0075635121290475,0.3629390033747605,-0.0315362594025028,-0.0104363804057094,subject087
2B-Face,0.0126470328705997,0.2102262860269249,0.3305870694544575,-0.0820721562000364,-0.1643082142262718,subject087
2B-Face,0.0126470328705997,0.2102262860269249,0.3305870694544575,-0.0820721562000364,-0.1643082142262718,subject087
2B-Scene,-0.0212426303873247,0.2617486059241204,0.2900450371668737,-0.0561829917998489,-0.1914941571263383,subject087
2B-Scene,-0.0212426303873247,0.2617486059241204,0.2900450371668737,-0.0561829917998489,-0.1914941571263383,subject087
Documentary,0.0132515115196386,-0.0232684905153721,-0.3588871282804898,-0.0229718394839797,0.2364960017303632,subject087
Documentary,0.0132515115196386,-0.0232684905153721,-0.3588871282804898,-0.0229718394839797,0.2364960017303632,subject087
EasyMath,-0.0165695193192382,0.1399621476393272,0.0753328769708567,-0.0655079241287655,-0.0554988911803381,subject087
EasyMath,-0.0165695193192382,0.1399621476393272,0.0753328769708567,-0.0655079241287655,-0.0554988911803381,subject087
EasyMath,-0.0165695193192382,0.1399621476393272,0.0753328769708567,-0.0655079241287655,-0.0554988911803381,subject087
FingerTap,-0.0864633049583404,-0.2046641417632878,0.2219029792460385,0.0203064483628525,0.1580062955736149,subject087
FingerTap,-0.0864633049583404,-0.2046641417632878,0.2219029792460385,0.0203064483628525,0.1580062955736149,subject087
FingerTap,-0.0864633049583404,-0.2046641417632878,0.2219029792460385,0.0203064483628525,0.1580062955736149,subject087
Friend,-0.0318974148098896,-0.253011688124637,-0.0850103519848842,0.1458189629522596,0.0970200601437848,subject087
Friend,-0.0318974148098896,-0.253011688124637,-0.0850103519848842,0.1458189629522596,0.0970200601437848,subject087
Friend,-0.0318974148098896,-0.253011688124637,-0.0850103519848842,0.1458189629522596,0.0970200601437848,subject087
GoNoGo,-0.1325201290222482,0.2312690631296697,0.0618294065503523,-0.1418452309037309,-0.1244534481524268,subject087
GoNoGo,-0.1325201290222482,0.2312690631296697,0.0618294065503523,-0.1418452309037309,-0.1244534481524268,subject087
GoNoGo,-0.1325201290222482,0.2312690631296697,0.0618294065503523,-0.1418452309037309,-0.1244534481524268,subject087
HardMath,-0.1120585429630772,0.3047062365647703,0.3645772644009563,0.0166297750090818,-0.2343188620094058,subject087
HardMath,-0.1120585429630772,0.3047062365647703,0.3645772644009563,0.0166297750090818,-0.2343188620094058,subject087
HardMath,-0.1120585429630772,0.3047062365647703,0.3645772644009563,0.0166297750090818,-0.2343188620094058,subject087
Memory,-0.0848253154135041,-0.3111010261720365,-0.1999531699475979,0.2411639336259921,0.1259612008080794,subject087
Memory,-0.0848253154135041,-0.3111010261720365,-0.1999531699475979,0.2411639336259921,0.1259612008080794,subject087
Memory,-0.0848253154135041,-0.3111010261720365,-0.1999531699475979,0.2411639336259921,0.1259612008080794,subject087
Read,-0.1390077137601401,-0.1138183325094312,-0.2209729673108464,0.0926467315522668,0.0115586945225967,subject087
Read,-0.1390077137601401,-0.1138183325094312,-0.2209729673108464,0.0926467315522668,0.0115586945225967,subject087
Read,-0.1390077137601401,-0.1138183325094312,-0.2209729673108464,0.0926467315522668,0.0115586945225967,subject087
SciFi,-0.1110180568082599,-0.0163731102199373,-0.2915464004993333,0.0393374552989743,0.1145700284224864,subject087
